FECHA_CORTE,FECHA_REGISTRO,ID_DOC_DENUNCIA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_DE_DENUNCIA,SITUACION_DENUNCIA,TIPO,SUBTIPO,MODALIDAD,FECHA_HECHO,HORA_HECHO,UBICACION,DESCRIPCION,FECHA_NACIMIENTO,EDAD_PERSONA,SEXO,ESTADO_CIVIL,GRADO_INSTRUCCION,OCUPACION,PAIS_NATAL,MES,LONGITUD,LATITUD
2024-04-25,2024-02-06,eebd62343711d7a2f2df96567eca8a2c3b723018f718697aa7ef75665587a83b,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,RESUELTA,PATRIMONIO,DAÑOS,ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES,2024-02-02,1030,AV FAUCETT 1863 BELLAVISTA CALLAO,CIUDAD DEL PESCADOR,1990-12-23,33,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.097758,-12.0586089
2024-04-25,2024-02-20,2647f88b9641a9c4e5948b0be891472ca3b2c3479c186c1eb268075f9b8c2c81,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-20,30,AV COCRANE CON JR APURIMAC,COMISARIA DE LA FAMILIA - CALLAO,1989-09-17,34,MASCULINO,SOLTERO,NO INDICA,TAXISTA,PERU,202402,-77.09619084,-12.03202853
2024-04-25,2024-02-02,5d6d0890afc250dc261bb7b797c3dbf40497e6cc78066c62f86dedbabd4764cf,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,ROBO,ROBO AGRAVADO,2024-02-02,1730,JR. SUPE CDRA. 05 CALLAO,CALLAO,2005-11-03,18,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1288736,-12.0546356
2024-04-25,2024-02-10,0214121bd9a97dcd746b32cb118f8970a14c220599b66e8f514776dd7ddee996,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-10,215,URB SANTA CRUZ NZ Z 1 LTE 5 CALLAO,DULANTO,1999-11-27,24,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.111571,-12.0463669
2024-04-25,2024-02-05,02bcf4d804670141864bef66e338237fe5a5f4b1105da347b731862782c578af,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-04,2130,FRONTIS DE LA MZ E LTE 02 URB EL ALAMO CALLAO,JUAN INGUNZA VALDIVIA,1987-07-12,36,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.12456809,-12.05147864
2024-04-25,2024-02-23,16e23ec75279c380bfab92ddf425738c5dbb51235bbce3084c289fd2e46b7e35,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,"VIDA, CUERPO Y SALUD",HOMICIDIO,HOMICIDIO CALIFICADO - ASESINATO,2024-02-21,1520,ALTURA DE LA CALLE YURIMAGUAS INTERSECCION CON LA CALLE NAUTA DE A.H. SAN JUAN BOSCO CALLAO,CIUDADELA CHALACA,1985-01-17,39,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1336832,-12.0494149
2024-04-25,2024-02-04,a3aef756857c080424bae9bccb1effddefffd73143d105f1a6116ddbe85117e1,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-04,1440,MZ F LT 26 URB RAMON CASTILLA  CALLAO,RAMON CASTILLA,1981-08-30,42,MASCULINO,SOLTERO,NO INDICA,OBRERO,PERU,202402,-77.1007904,-12.0474332
2024-04-25,2024-02-29,1e6487553dcd1c17073d4865ee2e7ec5e5c0775afc430c538b85f6b6ebcd7c53,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,DENUNCIA VERBAL,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-29,1815,AV JULIO C TELLO 1112,CARMEN DE LA LEGUA,2018-07-19,5,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0877488,-12.0402065
2024-04-25,2024-02-02,f7e8df2bf2bcc59ee3cc901b19402d474dae0a32b5ade5788973332270e224d8,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2024-02-01,2230,AV CUZCO MZ G LOTE 10 URB FAUCETT CALLAO,JUAN INGUNZA VALDIVIA,1987-05-13,36,MASCULINO,SOLTERO,SECUNDARIA,AUXILIAR INVENTARIO,PERU,202402,-77.1202066,-11.9966964
2024-04-25,2024-02-28,bdf02dc360cc7248d0cda6012ce6d9d948efc1a30bf166c265471c08c2e12685,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-26,1200,OVALO CANTOLAO EN SENTIDO DE NORTE A SUR - CALLAO,SARITA COLONIA,1990-10-21,33,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12986413,-11.99731467
2024-04-25,2024-02-28,1cb15e19d8e4355a4984f7b6aae0cc69dc5877229ca93ecf82ecbc5752037abd,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-23,440,AV 200 MILLAS CON LA AV SANTA ROSA,OQUENDO,1994-04-24,29,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1150387,-12.0515162
2024-04-25,2024-02-25,b2a38eaa1a47df49d076f65a2e6637b7b6208f07a37bebf2b4047c1cb9e8bb64,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-25,1010,JR CUSCO NRO. 461 CALLAO,CALLAO,1971-03-24,52,MASCULINO,SOLTERO,NO INDICA,DESEMPLEADO,PERU,202402,-77.10744226,-12.04229036
2024-04-25,2024-02-06,7ad0969db6a21b6f9238a5d248939db5d5d51cc04f0448a44fdcf4f708916fdb,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-05,2245,MZ D LT 05 A.H DANIEL ALCIDES CARRION-CALLAO,SARITA COLONIA,1982-08-10,41,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12309861,-12.0087961
2024-04-25,2024-02-25,9e3b64b04f2895ecdbe906799047cba95b9603b9ff21e2c33aa31aa34b341b6f,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-25,250,OVALO GARIBALDI CALLAO,CIUDADELA CHALACA,1981-10-23,42,MASCULINO,SOLTERO,NO INDICA,CHOFER,PERU,202402,-77.13941815,-12.05211262
2024-04-25,2024-02-10,ddccac86fa0bf9b8b160d502fc63747ac355145c22f61027ef0ff8ef5e0ec1e1,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-10,2010,MZ 84 LT 8 AAHH MARQUEZ,MARQUEZ,1975-09-23,48,MASCULINO,SOLTERO,NO INDICA,CHOFER,PERU,202402,-77.12712187,-11.95447494
2024-04-25,2024-02-19,400683e749e29c08804734e841c57f90508aa2e169b914248bc8fa89c881a4fb,70106,CALLAO,CALLAO,VENTANILLA,INTERVENCION,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-18,1930,MZ U LOTE 22 AAHH LOS CEDROS 2DA ETAPA PACHACUTEC,PACHACUTEC,1983-10-28,40,FEMENINO,SOLTERO,NO INDICA,AMA DE CASA,PERU,202402,-77.15598501,-11.84108808
2024-04-25,2024-02-24,69023bd63aff177a8ec90ef15ae07253a8f5feab178ba0c8c07ae98bb042d335,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,DAÑOS,ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES,2024-02-23,800,MZ C 19 LT 14 SECTOR 2 BOCANEGRA,BOCANEGRA,2001-07-09,22,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.09834072,-12.00721474
2024-04-25,2024-02-11,93f208eb2c1779190ebf54c1cb57b818e5c4fb1077c5479383f498e4b0e913d0,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-05,900,JR. LAZARETO NRO. 470 ? CALLAO,CALLAO,1971-03-10,52,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1392634,-12.0537704
2024-04-25,2024-02-06,9c853a5b80c91dad4e21f3d5d577619e3eb2e8e986ab126bcc57a428aba6bdb5,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-06,1230,CALLE PUNO CON INTERSECCION DE CALLE ARGUEDAS DEL AAHH JOSE OLAYA,DULANTO,1997-11-30,26,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1071655,-12.0432759
2024-04-25,2024-02-12,97ff0aecc3298436ed286805c5112a60348f59b701fc93bebbd49e0956bc3565,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,ADMINISTRACION PUBLICA,COMETIDOS POR FUNCIONARIOS PUBLICOS,DENEGACION O DEFICIENTE APOYO POLICIAL,2024-02-12,10,AV PERU,BOCANEGRA,1993-08-28,30,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.09381342,-12.02842504
2024-04-25,2024-02-12,792b6287ce50cf429a2c4f65e973ff1b89a179f427b4391a6ecda45dc788aad4,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO DE CELULAR,2024-02-12,10,AUX TOMAS VALLE CRUCE AV PERU,BOCANEGRA,1993-08-28,30,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.10111076,-12.01821534
2024-04-25,2024-02-15,0fc39855e235e9c988b88923628ecb08bbfc4dabfe146b6b28430f2b75726be5,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO DE CELULAR,2024-02-14,2015,AV OSCAR R BENAVIDES CON CALLE CANCHONES,LA LEGUA,2000-12-11,23,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.10155545,-12.05384558
2024-04-25,2024-02-29,faed6a1e8c62bd83368252713b6565c2fd1ec111c231ef781277d983b75667bc,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,EXTORSION,EXTORSION,2024-02-29,1400,A TRAVES DE LOS MEDIOS TECNOLOGICOS  DEL APLICATIVO WTAHSAPP,DEPINCRI CALLAO/LA PUNTA,2005-01-25,19,FEMENINO,SOLTERO,SECUNDARIA,SERVICIO DE CORRETAJ,PERU,202402,-77.1071655,-12.0432759
2024-04-25,2024-02-17,9b0c06442bf8952e51f26b568bfa4c806a6169a968d15d3f880b466f9d8a8bfa,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,ESTAFA,ESTAFA,2024-02-01,1000,MZ E LT 22 AAHH JOSE BOTERIN,DEPINCRI BELLAVISTA/LA PERLA/C.DE LA LEGUA,2003-07-21,20,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.09835881,-12.05288015
2024-04-25,2024-02-29,4db707ec76a73c037f351affaf0cbf3b72161dcebfda74135119bec6477e4349,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,PENDIENTE,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-29,0,COMISARIA DULANTO,DULANTO,1977-10-06,46,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12409602,-12.05120584
2024-04-25,2024-02-13,4bb9d67bf7268be7134d06ecbcebab148cd73c7ee7b8cc5242e7c50fed7b6539,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-11,1500,MZ N1 LT 25 PJ RAMON CASTILLA,RAMON CASTILLA,1994-03-03,29,FEMENINO,SOLTERO,NO INDICA,ADMINISTRADOR,PERU,202402,-77.1007904,-12.0474332
2024-04-25,2024-02-27,e58d2c1c50fc8d3a2bb422b67d8cebcabe5f79131558108871d83955fddc8cb6,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-26,2005,MZ Z LOTE 05 URB SANTA CRUZ-CALLAO,DULANTO,1987-09-02,36,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1122902,-12.0462256
2024-04-25,2024-02-10,9c8b629cd6b7f343fc99b8e77c11794e46d4dbbb7a88f384b5667bdfea696fd8,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,ESTAFA,ESTAFA,2024-02-09,1707,JR SAN FRANCISCO 234 URB TARAPACA,LA LEGUA,2005-05-09,18,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1034118,-12.0532644
2024-04-25,2024-02-28,408d54b3e911468f5a2b998b33665130c0d2e9ff2241cc104b06d9c61d2b68dd,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,ESTAFA,ESTAFA,2024-02-21,1544,MZ D32 LOTE 4 BOCANEGRA CALLAO,DEPINCRI BELLAVISTA/LA PERLA/C.DE LA LEGUA,1992-09-05,31,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1034118,-12.0532644
2024-04-25,2024-02-07,d7237544f240564ce05feb51970c619354bab115f9af4f48d612ce9b61482749,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,ROBO,ROBO AGRAVADO,2024-02-07,1320,PASAJE AGUAJINAS MZ. 16  LT. 05 URB. PREVI CALLAO,BOCANEGRA,1992-08-21,31,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.09190531,-12.01897222
2024-04-25,2024-02-14,4c55f921e2c3dba49234370547d6e42005dd10a1dc77d56ae258b4d7f3e71bfa,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,PATRIMONIO,ROBO,TENTATIVA DE ROBO,2024-02-14,1400,AV LOS ROSALES NRO176 VIPOL CALLAO,JUAN INGUNZA VALDIVIA,1994-02-20,29,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1000349,-12.0092727
2024-04-25,2024-02-15,6e1f547358f316cb3fad4aeff247703471b7149231c06c95d2eb8ca8b64b9354,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,ROBO,ROBO,2024-02-15,530,MERCADO CHACARITAS CALLAO,CIUDADELA CHALACA,1994-04-24,29,MASCULINO,SOLTERO,SECUNDARIA,OPERARIO,VENEZUELA,202402,-77.1365952,-12.0542081
2024-04-25,2024-02-04,87105ec7358c5648878fa33dc52b18d9a5a2a2961e54eb4eff1046ed1084b956,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-03,1340,JIRON PILAR LARA 381  CARMEN DE LA LEGUA - REYNOSO 07006  PERU,CARMEN DE LA LEGUA,1971-12-02,52,MASCULINO,SOLTERO,NO INDICA,INDEPENDIENTE,PERU,202402,-77.0840118,-12.04201657
2024-04-25,2024-02-01,497c04a3eece1484518469696f69a2f3aa2ce16b0129cecf10e9cc301c390959,70106,CALLAO,CALLAO,VENTANILLA,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-01-31,2100,MZ. M3 PRIMA LOTE 10 AAHH. 5 DE ENERO-PACHACUTEC,PACHACUTEC,1983-07-31,40,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12570255,-11.92339819
2024-04-25,2024-02-08,66df3ba93a3e71129131c572911def70ad5d5c87d05fba222ac7b18203bc05e7,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-07,2000,CALLE LAS PEONIAS 107 ? FRONTIS DEL PARQUE AUGUSTO B. LEGUIA URB VIPOL,BOCANEGRA,1985-12-04,38,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0998142,-12.0102454
2024-04-25,2024-02-22,c486576aa857d6ad923b981def0638d95d0426b0463046272c0b0c41b2cd92af,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-22,1320,MZ D 15 LT 16 (1ER PISO) REFERENCIA PARQUE LA RAMPA  - SECTOR 3 A.H. BOCANEGRA - CALLAO,BOCANEGRA,1997-03-16,26,FEMENINO,SOLTERO,NO INDICA,AMA DE CASA,PERU,202402,-77.09508047,-12.02926011
2024-04-25,2024-02-26,fe2bc9e430ecfa97cdc1431e864c31e34a5dc81fda07224c2482679c146f725f,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2024-02-26,700,CALLE 4 MZ A LOTE 02 URB RESIDENCIAL  SANTA ROSA CALLAO,JUAN INGUNZA VALDIVIA,1993-11-23,30,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0987138,-12.0059942
2024-04-25,2024-02-15,bbcc6afd3135fe4e2b072ff4a8dca2769280fc12fe6ea794db31a2189cbebd6c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES LEVES,2024-02-14,130,AV. MARISCAL CASTILLA 337  URB. PLAYA RIMAC,PLAYA RIMAC,1972-07-17,51,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0960925,-12.0369911
2024-04-25,2024-02-24,79b6cbe6b85943b6a05385b2d84a12985d4005b83a7d73d3cdd9eab1f16ba9df,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,ROBO,ROBO AGRAVADO,2024-02-22,1900,AV. COLONIAL CRUCE CON AV. ALFREDO PALACIOS-CALLAO,CALLAO,1997-12-13,26,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.0987138,-12.0059942
2024-04-25,2024-02-05,1c0975917c5bffbe5baa149e90478ba9e11450f0b020e75e83598f7ccda15a6d,70106,CALLAO,CALLAO,VENTANILLA,DENUNCIA,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2023-11-29,1840,ALTURA DEL COLEGIO RAZURI  DEL ASENT. H. TALLER SEÑOR DE LOS MILAGROS,VILLA LOS REYES,1995-07-23,28,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12767946,-11.91661785
2024-04-25,2024-02-26,1eea459e9f057488eb03bf9f3d3dc8266f90e2fc969aa213b01032b1b0495044,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2024-02-26,730,URB SANTA ROSA  MZ A LOTE 02 CALLE 4 CALLAO,JUAN INGUNZA VALDIVIA,1996-08-05,27,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1233735,-12.0426505
2024-04-25,2024-02-14,473fa03820959e95153e1d701913376ee75fe3cd77c3fcb9d2b69a7639ca1ebc,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES LEVES,2024-02-14,1100,AA.HH. NUEVO PROGRESO MZ E LOTE 05 - CALLAO,SARITA COLONIA,1998-02-15,25,MASCULINO,SOLTERO,NO INDICA,OBRERO,PERU,202402,-77.11792931,-11.98730848
2024-04-25,2024-02-24,38dc878dbcdd710afffc6e964d1717abc3374080228cb384a89466c7526549df,70106,CALLAO,CALLAO,VENTANILLA,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,PELIGRO COMUN,PRODUCCION DE PELIGRO EN EL SERVICIO PUBLICO DE TRANSPORTE DE PASAJEROS,2024-02-16,1700,AV.225 PACHACUTEC,PACHACUTEC,2004-10-19,19,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.15318919,-11.83255527
2024-04-25,2024-02-24,b2ec0dd7c1c931da0afee7073fe2e50cdf06f2a55d8fc3a99d6a7176d5704e48,70106,CALLAO,CALLAO,VENTANILLA,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-13,530,AV.225 PACHACUTEC,PACHACUTEC,2002-05-11,21,MASCULINO,SOLTERO,NO INDICA,INDEPENDIENTE,PERU,202402,-77.14623691,-11.8305391
2024-04-25,2024-02-05,3c93bf832ec879c64572424ddee724ecdfb7595fbd5514b426de42675ecb00a6,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-05,1600,CALLE AGUA SANTA MZ. G LT.06 URB.PEDRO RUIZ GALLO-CALLAO,LA LEGUA,1997-11-14,26,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1032391,-12.0504373
2024-04-25,2024-02-17,3a0258d47b28db2015b8dddac70e9b73016b6b20a96face610634e9e08a35f18,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO DURANTE LA NOCHE,2024-02-17,330,AV. COMANDANTE PEREZ SALMON 567  CALLAO 07001  PERU,LA LEGUA,2002-04-27,21,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1166877,-12.0534954
2024-04-25,2024-02-19,c586c6781435c741c1ff8efb1e835fd4b4e38f436538cf3fbfe44c67293d13b0,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-19,450,INTERSECCION DE LA AV. CONTRALMIRANTE MORA CON LA AV. ATALAYA CALLAO,CIUDADELA CHALACA,1998-10-15,25,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.13534414,-12.04415979
2024-04-25,2024-02-26,5c512a4bf283f9dfe634c7d19b7da83013d8aa295be8c42172c0b2ca9d160692,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,PATRIMONIO,HURTO,HURTO,2024-02-26,620,AV ALAMEDA REF INMEDIACIONES DEL MERCADO ROJO,RAMON CASTILLA,2001-12-05,22,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1155146,-12.0428249
2024-04-25,2024-02-26,59fb9ecf5ebeeb202d1a4f3b4cea2045dfe748ec37124fbc667040b5f1c2fb3c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-25,2130,PARQUE RICARDO PALMA CALLAO,LA LEGUA,1990-07-20,33,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.0947817,-12.0512161
2024-04-25,2024-02-06,6831cd62de25efa1e41c6056e687a740b6ff3b47db5152618d68de6648e199cf,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,"VIDA, CUERPO Y SALUD",HOMICIDIO,HOMICIDIO POR PAF,2024-02-05,2325,PARQUE ITALIA URB JORGE CHAVEZ I ETAPA CALLAO,BOCANEGRA,2001-12-22,22,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.098239,-12.0211402
2024-04-25,2024-02-17,44eb4991921527a945b8e3709844ba72002f083edef297219ada6aaa247a6c39,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,"VIDA, CUERPO Y SALUD",HOMICIDIO,HOMICIDIO POR PAF,2024-02-17,1820,MZ D8 LOTE 15 AAHH DANIEL ALCIDES CARRION,SARITA COLONIA,2003-12-23,20,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.13727188,-12.02128174
2024-04-25,2024-02-08,849ff81ae9080aa441cf05f8b954462f7de80f2f530a7361e29ebcb642e41c8d,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,PENDIENTE,"VIDA, CUERPO Y SALUD",HOMICIDIO,HOMICIDIO CALIFICADO - ASESINATO,2024-02-07,2230,CALLE TERCERA NRO 547  CHACARITA CALLAO,DEPINCRI CALLAO/LA PUNTA,2007-05-18,16,FEMENINO,SOLTERO,NO INDICA,ESTUDIANTE,PERU,202402,-77.0947817,-12.0512161
2024-04-25,2024-02-24,281a1a0db9ed613d1e57f5c0cc1d47009e51f2b802971814024eacf72641d196,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,"VIDA, CUERPO Y SALUD",HOMICIDIO,HOMICIDIO POR PAF,2024-02-24,1200,AV. VENEZUELA,DEPINCRI CALLAO/LA PUNTA,1992-03-15,31,MASCULINO,SOLTERO,NO INDICA,DESEMPLEADO,PERU,202402,-77.1007295,-12.013021
2024-04-25,2024-02-17,bf592ca13cd206e3f5f39a7fa3dfe4ee849a12d14e067f6e1bb02ad379183589,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,SALUD PUBLICA,MICROCOMERCIALIZACION DE DROGAS,2024-02-13,2320,JR MARIANO MELGAR 731 CARMEN DE LA LEGUA,DEPINCRI - AREANT - CALLAO,2004-03-14,19,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.09472047,-12.04713476
